platform,cluster_id,taxonomy_id,cluster_name,module,submodule,detail,business_family,business_submodule,business_detail,naming_confidence,naming_source,needs_review,score_share,evidence_mass_coverage,evidence_row_coverage,supporting_evidence,top_ngrams
android,22,,"Internet, Wi-Fi và thiết bị mạng | Modem","Internet, Wi-Fi và thiết bị mạng",Modem,,"Internet, Wi-Fi và thiết bị mạng",Modem,,high,validated_taxonomy_submodule,false,0.918,0.9035,0.25,action@android/Home#Home/do_action/MODEM_RESET action@android/Home#view_os_noti || action@android/Home#Home/do_action/MODEM_RESET view@NotificationDetailActivity,action@android/Home#Home/do_action/MODEM_RESET view@NotificationDetailActivity || action@android/Home#Home/do_action/MODEM_RESET action@android/Home#view_os_noti || action@android/Home#sa_mascot_close action@android/Home#view_os_noti || action@android/NOTIFICATION/DETAIL#Home/action_wifi_5GHz action@android/NOTIFICATION/DETAIL#android/Home/Home_pull_to_refresh || action@android/NOTIFICATION/DETAIL#android/wifi_bottom_sheet_home/turn_off_wifi_5GHz action@android/NOTIFICATION/DETAIL#Home/action_wifi_guest || action@android/NOTIFICATION/DETAIL#Home/{id}/{id}/do_action/CALL_API_GET_ACTION <eos> || action@android/NOTIFICATION/DETAIL#Home/SRConfirm/Completed <eos> || action@android/Home#Home/{id}/{id}/do_action/CALL_API_GET_ACTION action@android/Home#view_os_noti
android,23,,Hợp đồng điện tử và nghiệm thu | Hợp đồng/Phụ lục,Hợp đồng điện tử và nghiệm thu,Hợp đồng/Phụ lục,,Hợp đồng điện tử và nghiệm thu,Hợp đồng/Phụ lục,,high,validated_taxonomy_submodule,false,0.7749,0.7695,0.5,view@android/Home/Contract_List view@HOME || action@android/Home/Contract_List#btn_back view@HOME || view@android/Home/Contract_List view@android/Home,action@<missing>#Home/payment/click_update_bill view@android/Home || view@android/Home/Contract_List/Contract_Management <eos> || view@android/Home/Contract_List view@HOME || action@android/home/notification#android/Home/Home_pull_to_refresh action@android/home/notification#btn_back || action@HOME#android/Home/Header/go_to_screen/Notification view@android/home/notification || action@android/Home/Contract_List#btn_back view@HOME || view@HOME action@HOME#android/Home/Header/go_to_screen/Notification || view@android/Home/Contract_List view@android/Home
android,24,M15.01.01,"Thông báo, lời nhắc và truy cập nhanh | Hộp thông báo | Xem danh sách thông báo","Thông báo, lời nhắc và truy cập nhanh",Hộp thông báo,Xem danh sách thông báo,"Thông báo, lời nhắc và truy cập nhanh",Hộp thông báo,Xem danh sách thông báo,high,reviewed_literal_evidence,false,0.8,0.7587,0.5,action@android/home/notification#btn_back view@HOME || view@android/home/notification action@android/home/notification#btn_back || action@android/home/notification#btn_back,action@android/home/notification#btn_back view@HOME || <bos> action@<missing>#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT || view@android/home/notification action@android/home/notification#btn_back || view@android/Home action@android/Home#android/Home/change_contract || action@android/home/notification#btn_back || action@<missing>#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT view@HiWebViewScreen || action@<missing>#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT || action@HiWebViewScreen#android/Home/Header/go_to_screen/Notification view@android/home/notification
android,25,,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,high,validated_taxonomy_submodule,false,0.9668,0.9924,0.875,view@ErrorCheckingDrSmartScreen view@android/home/payment || action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@android/home/payment || action@ErrorCheckingDrSmartScreen#Home/do_action/MODEM_RESET view@android/home/payment,action@ErrorCheckingDrSmartScreen#Home/do_action/MODEM_RESET view@android/home/payment || action@ErrorCheckingDrSmartScreen#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@android/home/payment || action@ErrorCheckingDrSmartScreen#android/Home/Home_pull_to_refresh view@android/home/payment || action@ErrorCheckingDrSmartScreen#Home/Nav_home view@android/home/payment || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/suggest_fix_result view@android/home/payment || view@ErrorCheckingDrSmartScreen view@android/home/payment || action@ErrorCheckingDrSmartScreen#android/Home/Support/check_error/scan_result/reject_reboot view@android/home/payment || action@ErrorCheckingDrSmartScreen#android/Home/Home_pull_to_refresh action@ErrorCheckingDrSmartScreen#Home/{id}/smart_link/https://hi.fpt.vn/sm/report_detail
android,26,M10.01.03,Hóa đơn và thanh toán | Hóa đơn/khoản thu | Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,Hóa đơn và thanh toán,Hóa đơn/khoản thu,Xem thông tin/tổng tiền thanh toán,high,validated_taxonomy_detail,false,1.0,0.968,0.375,action@android/Home#android/home/popup_remind/skip_remind action@android/Home#Home/{id}/do_action/PAYMENT_HOME || action@android/Home#Home/{id}/do_action/PAYMENT_HOME view@android/home/payment || action@android/home/payment#Home/payment/delete_prepaid_bill action@android/home/payment#home/payment/choose_autopay,<bos> action@<missing>#force_update || action@<missing>#force_update || action@<missing>#force_update view@HOME || action@android/home/qr_payment#android/home/qr_payment/share_qr view@android/home/payment || action@android/home/qr_payment#adsview action@android/home/qr_payment#android/home/qr_payment/save_qr || action@android/Home#android/home/popup_remind/skip_remind action@android/Home#Home/{id}/do_action/PAYMENT_HOME || action@android/Home#Home/{id}/do_action/PAYMENT_HOME view@android/home/payment || action@android/home/payment#Home/payment/delete_prepaid_bill action@android/home/payment#home/payment/choose_autopay
android,27,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@GuestBillingUtilitiesScreenData#guest/Payment-ultilities/Buttons/Click_close_login_popup <eos> || view@GuestBillingTabScreenData view@HOME || action@HOME#guest/Account-Setting-Guest/Buttons/Click_terms_of_use view@LoginForGuestDialogData || view@HOME action@HOME#guest/Account-Setting-Guest/Buttons/Click_terms_of_use || action@HOME#guest/Account-Setting-Guest/Buttons/Click_terms_of_use || action@HOME#guest/Payment_guest/buttons/Click_view_utilities || action@HOME#guest/Payment_guest/buttons/Click_view_utilities view@GuestBillingUtilitiesScreenData || view@HOME action@HOME#guest/Payment_guest/buttons/Click_view_utilities
android,28,,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,high,validated_taxonomy_submodule,false,0.9713,0.6593,0.625,view@android/Home/payment_extend_detail <eos> || action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND view@android/Home/payment_extend_detail || action@android/Home#sa_full_msg view@android/Home/payment_extend_detail,action@android/Home#invite_update_accept action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home#android/home/popup_remind/setting_noti action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || <bos> view@android/home/payment/setting || view@android/Home action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || view@android/Home/payment_extend_detail <eos> || action@android/Home#sa_full_msg view@android/Home/payment_extend_detail || action@android/Home/payment_extend_detail#adsview <eos> || action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND view@android/Home/payment_extend_detail
android,29,,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,high,validated_taxonomy_submodule,false,0.9412,0.6757,0.375,action@android/Home/payment_extend_detail#btn_back <eos> || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_popup_close <eos> || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_popup_close action@android/Home/payment_extend_detail#btn_back,action@android/Home#invite_update_close action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home#sa_msg_close action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_popup_close <eos> || action@android/Home#invite_update_cancel action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home/payment_extend_detail#btn_back <eos> || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_popup_close action@android/Home/payment_extend_detail#btn_back || action@android/Home#android/home/popup_remind/setting_noti action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home#invite_update_close action@android/Home#sa_full_msg
android,30,,"Đánh giá, góp ý và khảo sát | Khảo sát FLI","Đánh giá, góp ý và khảo sát",Khảo sát FLI,,"Đánh giá, góp ý và khảo sát",Khảo sát FLI,,high,validated_taxonomy_submodule,false,0.9809,0.5933,0.25,action@android/Home#android/Home/Home_pull_to_refresh action@android/Home#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT || action@HiWebViewScreen#Home/SRConfirm/Completed action@HiWebViewScreen#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT,action@android/Home#android/Home/Home_pull_to_refresh action@android/Home#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT || action@android/Home#android/Home/Home_pull_to_refresh action@android/Home#Home/SRConfirm/Completed || action@HiWebViewScreen#Home/SRConfirm/Completed action@HiWebViewScreen#Home/{id}/go_to_screen/SURVEY_ALL_CURRENT || action@HiWebViewScreen#Home/Nav_profile <eos> || view@HiWebViewScreen action@HiWebViewScreen#Home/{id}/do_action/CALL_API_GET_ACTION || action@HiWebViewScreen#Home/SRConfirm/Completed action@HiWebViewScreen#android/Home/Home_pull_to_refresh || action@HiWebViewScreen#android/Home/Home_pull_to_refresh <eos> || action@<missing>#banner view@REFERFRIENDS/HOME
android,31,M08.06.04,"Camera, truyền hình và dịch vụ mở rộng | FSafe Go | Xem thông tin gói FSafe Go dùng thử","Camera, truyền hình và dịch vụ mở rộng",FSafe Go,Xem thông tin gói FSafe Go dùng thử,"Camera, truyền hình và dịch vụ mở rộng",FSafe Go,Xem thông tin gói FSafe Go dùng thử,high,validated_taxonomy_detail,false,1.0,1.0,1.0,view@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#go_to_screen/FSAFE_BLOCK_INTERNET,action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#do_action/PROTECTION_SETTINGS || action@hi.fpt.vn/web/shop/search#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen || action@internet_fprotect_screen/view_web_events/web_events#internet_fprotect_screen/view_web_events/web_events/tab_transgress/point_icon action@internet_fprotect_screen/view_web_events/web_events#internet_fprotect_screen/view_web_events/web_events/tab_transgress/web_evnets_detail || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview <eos> || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#go_to_screen/FSAFE_BLOCK_INTERNET || view@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview || action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#adsview action@home/home_service_management/internet_service_tab/internet_protect/internet_fprotect_screen#btn_back
android,32,,Hóa đơn và thanh toán | Tiện ích/cài đặt thanh toán,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,Hóa đơn và thanh toán,Tiện ích/cài đặt thanh toán,,high,validated_taxonomy_submodule,false,0.9935,0.8346,0.625,action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click view@android/Home/payment_extend_detail || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click || action@android/Home/payment_extend_detail#android/payment_extend_detail/payment_extend_detail_extend action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click,action@android/Home#invite_update_accept action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || view@android/Home action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click view@android/Home/payment_extend_detail || action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click || action@android/Home/payment_extend_detail#android/payment_extend_detail/payment_extend_detail_extend action@android/Home/payment_extend_detail#android/payment_extend_detail/confirm_information_click || action@android/Home#android/home/popup_remind/setting_noti action@android/Home#Home/{id}/go_to_screen/ECOUNTER_SERVICE_EXTEND || view@android/Home/payment_extend_detail action@android/Home/payment_extend_detail#android/payment_extend_detail/payment_extend_detail_extend || action@android/Home/payment_extend_detail#android/payment_extend_detail/payment_extend_detail_extend
